3.11,4.96,6.52,1.00
3.20,4.93,6.22,1.00
3.35,4.30,7.11,1.00
3.07,4.72,6.52,1.00
2.78,4.93,6.59,1.00
3.07,4.74,6.35,1.00
4.07,4.80,6.22,2.00
4.52,3.52,7.30,5.00
5.63,3.85,7.15,3.00
5.20,3.65,7.65,5.00
5.09,2.98,7.93,5.00
4.96,2.43,7.87,5.00
5.72,3.07,7.89,5.00
4.67,3.57,7.35,5.00
5.15,2.20,8.22,5.00
5.09,2.67,7.85,5.00
4.54,2.91,7.63,5.00
4.91,3.43,7.54,5.00
4.93,2.67,8.13,5.00
5.13,2.65,7.96,5.00
4.98,3.46,7.35,5.00
5.04,4.20,7.30,5.00
5.24,2.98,7.80,5.00
4.83,3.04,7.67,5.00
4.46,2.91,7.67,5.00
4.15,3.09,7.48,5.00
4.17,3.07,7.52,5.00
4.57,2.65,7.93,5.00
5.37,2.65,8.00,5.00
4.04,4.35,7.00,1.00
4.85,1.76,8.30,5.00
4.91,1.96,8.33,5.00
5.00,1.98,8.41,5.00
5.17,2.65,7.74,5.00
4.91,1.91,8.11,5.00
5.26,2.52,7.83,5.00
5.61,2.41,8.13,5.00
4.59,2.83,7.80,5.00
5.76,2.96,7.72,5.00
4.48,2.24,7.98,5.00
4.78,2.26,7.87,5.00
4.85,2.02,8.24,5.00
5.24,2.22,7.96,5.00
4.91,2.07,8.07,5.00
4.70,2.11,8.00,5.00
5.54,2.57,7.96,5.00
3.93,3.80,6.91,2.00
4.85,1.93,8.28,5.00
5.22,2.35,8.22,5.00
5.07,2.20,8.20,5.00
5.15,2.11,8.33,5.00
5.09,2.00,8.24,5.00
4.65,4.15,6.65,2.00
4.09,4.04,6.61,2.00
4.93,2.59,8.13,5.00
5.07,2.52,8.02,5.00
4.78,3.33,7.54,5.00
4.50,3.63,6.87,2.00
4.52,3.67,6.89,2.00
5.22,2.87,7.83,5.00
5.76,3.83,7.28,3.00
5.61,3.50,7.50,3.00
5.30,2.33,8.20,5.00
5.37,3.28,7.65,5.00
4.15,5.02,6.09,2.00
5.00,2.13,8.11,5.00
6.70,4.43,6.59,3.00
6.54,4.22,7.26,3.00
6.78,4.13,6.98,3.00
7.67,5.50,5.93,3.00
6.74,3.98,7.28,3.00
6.89,4.30,7.24,3.00
6.57,4.02,7.33,3.00
6.83,4.20,7.33,3.00
6.22,3.96,7.20,3.00
6.07,4.04,7.22,3.00
6.78,4.04,7.37,3.00
6.15,4.02,7.20,3.00
6.72,4.41,7.04,3.00
6.74,3.98,7.35,3.00
6.61,4.11,7.35,3.00
7.00,4.00,7.00,3.00
6.85,3.93,7.43,3.00
6.78,4.54,6.70,3.00
7.24,4.65,6.89,3.00
6.74,4.07,7.41,3.00
6.65,3.74,7.43,3.00
7.22,4.24,7.24,3.00
6.46,3.91,7.28,3.00
7.17,4.43,6.85,3.00
6.26,3.52,7.35,3.00
6.63,4.37,6.91,3.00
7.07,4.20,7.09,3.00
7.00,4.35,7.13,3.00
6.50,3.96,7.48,3.00
6.70,3.76,7.52,3.00
5.93,3.41,7.43,3.00
6.22,3.98,7.37,3.00
6.70,4.98,6.59,3.00
6.37,4.00,7.20,3.00
6.17,3.70,7.24,3.00
6.17,3.43,7.43,3.00
6.89,3.76,7.20,3.00
7.07,4.43,7.26,3.00
6.91,3.98,7.22,3.00
7.28,4.65,6.61,3.00
7.07,4.35,7.11,3.00
6.09,3.59,7.50,3.00
6.78,4.48,7.13,3.00
6.26,3.46,7.59,3.00
7.15,4.20,6.87,3.00
6.91,4.87,6.22,3.00
6.39,4.20,6.91,3.00
6.93,4.33,7.22,3.00
6.15,3.67,7.57,3.00
6.02,3.54,7.39,3.00
6.13,4.76,6.37,3.00
5.83,4.09,7.02,3.00
6.93,3.91,7.46,3.00
6.85,4.57,7.07,3.00
6.50,4.57,6.80,3.00
7.15,4.39,7.04,3.00
6.22,4.65,6.65,3.00
7.13,4.72,7.07,3.00
6.85,4.93,6.50,3.00
7.30,4.63,7.41,3.00
3.50,4.74,6.30,1.00
4.07,3.85,7.33,1.00
3.63,4.17,6.74,1.00
2.57,5.59,5.87,1.00
2.41,6.09,5.22,1.00
3.07,4.96,6.26,1.00
2.83,4.96,6.00,1.00
2.33,6.07,4.76,1.00
3.37,4.76,6.30,1.00
3.07,4.91,6.11,1.00
3.43,4.24,6.54,1.00
2.30,5.80,5.76,1.00
2.33,5.80,5.15,1.00
2.78,5.15,5.93,1.00
2.09,6.02,5.26,1.00
2.93,5.17,5.72,1.00
2.35,5.67,5.48,1.00
3.11,5.17,6.13,1.00
2.91,5.04,6.07,1.00
2.63,5.78,5.00,1.00
2.13,6.39,4.46,1.00
2.33,6.39,4.74,1.00
2.61,5.48,5.76,1.00
2.04,6.43,4.87,1.00
2.54,5.78,5.57,1.00
2.63,5.48,5.50,1.00
3.39,4.57,6.54,1.00
2.59,5.70,5.48,1.00
2.26,6.13,5.13,1.00
3.20,4.35,6.74,1.00
2.93,4.52,6.48,1.00
1.96,6.72,4.37,1.00
2.30,6.04,4.61,1.00
2.11,6.76,4.20,1.00
2.61,5.85,5.09,1.00
3.09,4.70,6.57,1.00
4.61,3.15,7.67,5.00
2.93,5.24,5.98,1.00
3.02,5.07,6.28,1.00
2.57,5.70,5.37,1.00
3.35,4.65,6.61,1.00
2.91,5.13,6.33,1.00
2.61,5.57,5.70,1.00
2.87,5.04,6.41,1.00
3.70,4.26,6.54,2.00
2.41,6.04,5.37,1.00
2.11,6.39,4.83,1.00
2.67,5.52,5.61,1.00
2.98,4.67,6.72,1.00
2.11,6.65,4.48,1.00
3.09,4.67,6.48,1.00
3.24,4.48,7.15,1.00
3.26,4.35,6.89,1.00
3.07,4.72,6.78,1.00
2.89,4.78,6.28,1.00
3.15,4.43,6.43,1.00
2.48,5.89,5.48,1.00
3.41,4.41,6.78,1.00
3.04,4.63,6.43,1.00
4.30,3.50,7.15,5.00
5.33,3.33,7.50,5.00
4.70,2.80,7.63,5.00
5.24,2.57,7.98,5.00
5.67,2.76,7.83,5.00
5.59,2.80,7.89,5.00
4.96,3.13,7.41,5.00
5.76,2.67,7.96,5.00
4.74,2.96,7.57,5.00
4.87,2.89,7.78,5.00
5.09,2.61,8.11,5.00
5.28,2.65,7.78,5.00
5.67,2.74,8.04,5.00
4.78,3.63,7.13,5.00
5.48,3.83,6.91,2.00
5.35,2.50,7.80,5.00
5.20,2.24,7.80,5.00
4.41,3.46,7.39,5.00
4.98,2.07,8.26,5.00
5.26,2.13,8.33,5.00
4.98,1.65,8.39,5.00
4.57,2.59,7.85,5.00
5.00,2.61,7.85,5.00
4.80,2.20,8.11,5.00
4.98,1.85,8.07,5.00
4.78,1.76,8.43,5.00
5.02,2.41,8.28,5.00
5.11,2.63,7.96,5.00
4.46,2.76,7.87,5.00
5.00,1.91,8.33,5.00
4.33,3.04,7.63,5.00
4.87,2.11,8.13,5.00
4.63,3.13,7.67,5.00
4.87,1.76,8.46,5.00
4.43,2.28,7.76,5.00
5.72,2.70,7.74,5.00
4.93,2.76,7.67,5.00
4.87,2.50,7.89,5.00
5.02,2.11,8.22,5.00
5.20,2.02,8.39,5.00
4.80,2.26,8.07,5.00
4.54,3.54,7.00,2.00
4.83,2.26,7.87,5.00
5.04,2.85,7.74,5.00
4.83,2.65,7.70,5.00
5.13,2.43,7.91,5.00
4.93,2.30,8.30,5.00
5.43,2.48,8.20,5.00
5.02,1.78,8.50,5.00
5.33,2.78,7.72,5.00
7.26,4.85,6.17,3.00
6.35,4.35,6.74,3.00
5.59,3.93,7.24,3.00
4.80,2.22,7.98,5.00
5.15,3.91,6.70,2.00
5.11,2.43,7.91,5.00
5.04,1.91,8.35,5.00
4.65,4.80,6.17,2.00
4.33,3.61,7.37,5.00
5.13,3.26,7.41,5.00
4.91,2.91,7.63,5.00
